CDS	Rv1791	PE19	2029904	2030203
Intergenic	Rv1791-Rv1792	PE19-esxM	2030204	2030346
gene	Rv1792	esxM	2030347	2030643
Intergenic	Rv1792-Rv1793	esxM-esxN	2030644	2030693
CDS	Rv1793	esxN	2030694	2030978
Intergenic	Rv1793-Rv1794	esxN-Rv1794	2030979	2031065
CDS	Rv1794	Rv1794	2031066	2031968
Intergenic	Rv1794-Rv1795	Rv1794-eccD5	2031969	2032239
CDS	Rv1795	eccD5	2032240	2033751
CDS	Rv1796	mycP5	2033729	2035486
CDS	Rv1797	eccE5	2035483	2036703
CDS	Rv1798	eccA5	2036700	2038532
Intergenic	Rv1798-Rv1799	eccA5-lppT	2038533	2039158
CDS	Rv1799	lppT	2039159	2039350
Intergenic	Rv1799-Rv1800	lppT-PPE28	2039351	2039452
CDS	Rv1800	PPE28	2039453	2041420
Intergenic	Rv1800-Rv1801	PPE28-PPE29	2041421	2042000
CDS	Rv1801	PPE29	2042001	2043272
Intergenic	Rv1801-Rv1802	PPE29-PPE30	2043273	2043383
CDS	Rv1802	PPE30	2043384	2044775
Intergenic	Rv1802-Rv1803c	PPE30-PE_PGRS32	2044776	2044922
CDS	Rv1803c	PE_PGRS32	2044923	2046842
Intergenic	Rv1803c-Rv1804c	PE_PGRS32-Rv1804c	2046843	2047022
CDS	Rv1804c	Rv1804c	2047023	2047349
Intergenic	Rv1804c-Rv1805c	Rv1804c-Rv1805c	2047350	2047686
CDS	Rv1805c	Rv1805c	2047687	2048034
Intergenic	Rv1805c-Rv1806	Rv1805c-PE20	2048035	2048071
CDS	Rv1806	PE20	2048072	2048371
Intergenic	Rv1806-Rv1808	PE20-PPE32	2048372	2049920
CDS	Rv1808	PPE32	2049921	2051150
Intergenic	Rv1808-Rv1809	PPE32-PPE33	2051151	2051281
CDS	Rv1809	PPE33	2051282	2052688
Intergenic	Rv1809-Rv1810	PPE33-Rv1810	2052689	2052932
CDS	Rv1810	Rv1810	2052933	2053289
Intergenic	Rv1810-Rv1811	Rv1810-mgtC	2053290	2053442
CDS	Rv1811	mgtC	2053443	2054147
Intergenic	Rv1811-Rv1812c	mgtC-Rv1812c	2054148	2054156
CDS	Rv1812c	Rv1812c	2054157	2055359
Intergenic	Rv1812c-Rv1813c	Rv1812c-Rv1813c	2055360	2055680
CDS	Rv1813c	Rv1813c	2055681	2056112
Intergenic	Rv1813c-Rv1814	Rv1813c-erg3	2056113	2056520
CDS	Rv1814	erg3	2056521	2057423
Intergenic	Rv1814-Rv1815	erg3-Rv1815	2057424	2057527
CDS	Rv1815	Rv1815	2057528	2058193
Intergenic	Rv1815-Rv1816	Rv1815-Rv1816	2058194	2058255
CDS	Rv1816	Rv1816	2058256	2058960
Intergenic	Rv1816-Rv1817	Rv1816-Rv1817	2058961	2059594
CDS	Rv1817	Rv1817	2059595	2061058
Intergenic	Rv1817-Rv1818c	Rv1817-PE_PGRS33	2061059	2061177
CDS	Rv1818c	PE_PGRS33	2061178	2062674
Intergenic	Rv1818c-Rv1819c	PE_PGRS33-bacA	2062675	2062808
CDS	Rv1819c	bacA	2062809	2064728
Intergenic	Rv1819c-Rv1820	bacA-ilvG	2064729	2064798
CDS	Rv1820	ilvG	2064799	2066442
Intergenic	Rv1820-Rv1821	ilvG-secA2	2066443	2066456
CDS	Rv1821	secA2	2066457	2068883
Intergenic	Rv1821-Rv1822	secA2-pgsA2	2068884	2069079
CDS	Rv1822	pgsA2	2069080	2069709
CDS	Rv1823	Rv1823	2069702	2070625
Intergenic	Rv1823-Rv1824	Rv1823-Rv1824	2070626	2070653
CDS	Rv1824	Rv1824	2070654	2071019
Intergenic	Rv1824-Rv1825	Rv1824-Rv1825	2071020	2071035
CDS	Rv1825	Rv1825	2071036	2071914
Intergenic	Rv1825-Rv1826	Rv1825-gcvH	2071915	2071951
CDS	Rv1826	gcvH	2071952	2072356
Intergenic	Rv1826-Rv1827	gcvH-garA	2072357	2072595
CDS	Rv1827	garA	2072596	2073084
CDS	Rv1828	Rv1828	2073081	2073824
Intergenic	Rv1828-Rv1829	Rv1828-Rv1829	2073825	2073942
CDS	Rv1829	Rv1829	2073943	2074437
Intergenic	Rv1829-Rv1830	Rv1829-Rv1830	2074438	2074840
CDS	Rv1830	Rv1830	2074841	2075518
Intergenic	Rv1830-Rv1831	Rv1830-Rv1831	2075519	2075570
CDS	Rv1831	Rv1831	2075571	2075828
Intergenic	Rv1831-Rv1832	Rv1831-gcvB	2075829	2075876
CDS	Rv1832	gcvB	2075877	2078702
Intergenic	Rv1832-Rv1833c	gcvB-Rv1833c	2078703	2078928
CDS	Rv1833c	Rv1833c	2078929	2079789
Intergenic	Rv1833c-Rv1834	Rv1833c-lipZ	2079790	2079829
CDS	Rv1834	lipZ	2079830	2080696
Intergenic	Rv1834-Rv1835c	lipZ-Rv1835c	2080697	2080700
CDS	Rv1835c	Rv1835c	2080701	2082587
Intergenic	Rv1835c-Rv1836c	Rv1835c-Rv1836c	2082588	2082602
CDS	Rv1836c	Rv1836c	2082603	2084636
Intergenic	Rv1836c-Rv1837c	Rv1836c-glcB	2084637	2084755
CDS	Rv1837c	glcB	2084756	2086981
Intergenic	Rv1837c-Rv1838c	glcB-vapC13	2086982	2087256
CDS	Rv1838c	vapC13	2087257	2087652
CDS	Rv1839c	vapB13	2087649	2087912
Intergenic	Rv1839c-Rv1840c	vapB13-PE_PGRS34	2087913	2087970
CDS	Rv1840c	PE_PGRS34	2087971	2089518
Intergenic	Rv1840c-Rv1841c	PE_PGRS34-Rv1841c	2089519	2089680
CDS	Rv1841c	Rv1841c	2089681	2090718
CDS	Rv1842c	Rv1842c	2090718	2092085
Intergenic	Rv1842c-Rv1843c	Rv1842c-guaB1	2092086	2092258
CDS	Rv1843c	guaB1	2092259	2093698
Intergenic	Rv1843c-Rv1844c	guaB1-gnd1	2093699	2093730
CDS	Rv1844c	gnd1	2093731	2095188
Intergenic	Rv1844c-Rv1845c	gnd1-blaR	2095189	2095217
CDS	Rv1845c	blaR	2095218	2096168
Intergenic	Rv1845c-Rv1846c	blaR-blaI	2096169	2096182
CDS	Rv1846c	blaI	2096183	2096599
Intergenic	Rv1846c-Rv1847	blaI-Rv1847	2096600	2096876
CDS	Rv1847	Rv1847	2096877	2097299
Intergenic	Rv1847-Rv1848	Rv1847-ureA	2097300	2097347
CDS	Rv1848	ureA	2097348	2097650
CDS	Rv1849	ureB	2097647	2097961
CDS	Rv1850	ureC	2097961	2099694
CDS	Rv1851	ureF	2099694	2100329
Intergenic	Rv1851-Rv1852	ureF-ureG	2100330	2100339
CDS	Rv1852	ureG	2100340	2101014
Intergenic	Rv1852-Rv1853	ureG-ureD	2101015	2101021
CDS	Rv1853	ureD	2101022	2101648
Intergenic	Rv1853-Rv1854c	ureD-ndh	2101649	2101650
CDS	Rv1854c	ndh	2101651	2103042
Intergenic	Rv1854c-Rv1855c	ndh-Rv1855c	2103043	2103183
CDS	Rv1855c	Rv1855c	2103184	2104107
Intergenic	Rv1855c-Rv1856c	Rv1855c-Rv1856c	2104108	2104145
CDS	Rv1856c	Rv1856c	2104146	2104823
Intergenic	Rv1856c-Rv1857	Rv1856c-modA	2104824	2104984
CDS	Rv1857	modA	2104985	2105770
Intergenic	Rv1857-Rv1858	modA-modB	2105771	2105772
CDS	Rv1858	modB	2105773	2106567
Intergenic	Rv1858-Rv1859	modB-modC	2106568	2106573
CDS	Rv1859	modC	2106574	2107683
Intergenic	Rv1859-Rv1860	modC-apa	2107684	2107735
CDS	Rv1860	apa	2107736	2108713
Intergenic	Rv1860-Rv1861	apa-Rv1861	2108714	2109164
CDS	Rv1861	Rv1861	2109165	2109470
Intergenic	Rv1861-Rv1862	Rv1861-adhA	2109471	2109543
CDS	Rv1862	adhA	2109544	2110584
Intergenic	Rv1862-Rv1863c	adhA-Rv1863c	2110585	2110590
CDS	Rv1863c	Rv1863c	2110591	2111361
CDS	Rv1864c	Rv1864c	2111354	2112109
CDS	Rv1865c	Rv1865c	2112106	2112966
Intergenic	Rv1865c-Rv1866	Rv1865c-Rv1866	2112967	2113139
CDS	Rv1866	Rv1866	2113140	2115476
Intergenic	Rv1866-Rv1867	Rv1866-Rv1867	2115477	2115763
CDS	Rv1867	Rv1867	2115764	2117248
Intergenic	Rv1867-Rv1868	Rv1867-Rv1868	2117249	2117346
CDS	Rv1868	Rv1868	2117347	2119446
Intergenic	Rv1868-Rv1869c	Rv1868-Rv1869c	2119447	2119459
CDS	Rv1869c	Rv1869c	2119460	2120695
Intergenic	Rv1869c-Rv1870c	Rv1869c-Rv1870c	2120696	2120794
CDS	Rv1870c	Rv1870c	2120795	2121430
Intergenic	Rv1870c-Rv1871c	Rv1870c-Rv1871c	2121431	2121494
CDS	Rv1871c	Rv1871c	2121495	2121884
Intergenic	Rv1871c-Rv1872c	Rv1871c-lldD2	2121885	2121906
CDS	Rv1872c	lldD2	2121907	2123151
Intergenic	Rv1872c-Rv1873	lldD2-Rv1873	2123152	2123173
CDS	Rv1873	Rv1873	2123174	2123611
Intergenic	Rv1873-Rv1874	Rv1873-Rv1874	2123612	2123683
CDS	Rv1874	Rv1874	2123684	2124370
Intergenic	Rv1874-Rv1875	Rv1874-Rv1875	2124371	2124380
CDS	Rv1875	Rv1875	2124381	2124824
Intergenic	Rv1875-Rv1876	Rv1875-bfrA	2124825	2125339
CDS	Rv1876	bfrA	2125340	2125819
Intergenic	Rv1876-Rv1877	bfrA-Rv1877	2125820	2125903
CDS	Rv1877	Rv1877	2125904	2127967
Intergenic	Rv1877-Rv1878	Rv1877-glnA3	2127968	2128021
CDS	Rv1878	glnA3	2128022	2129374
Intergenic	Rv1878-Rv1879	glnA3-Rv1879	2129375	2129376
CDS	Rv1879	Rv1879	2129377	2130513
Intergenic	Rv1879-Rv1880c	Rv1879-cyp140	2130514	2130540
CDS	Rv1880c	cyp140	2130541	2131857
Intergenic	Rv1880c-Rv1881c	cyp140-lppE	2131858	2131906
CDS	Rv1881c	lppE	2131907	2132329
Intergenic	Rv1881c-Rv1882c	lppE-Rv1882c	2132330	2132369
CDS	Rv1882c	Rv1882c	2132370	2133203
Intergenic	Rv1882c-Rv1883c	Rv1882c-Rv1883c	2133204	2133230
CDS	Rv1883c	Rv1883c	2133231	2133692
Intergenic	Rv1883c-Rv1884c	Rv1883c-rpfC	2133693	2133730
CDS	Rv1884c	rpfC	2133731	2134261
Intergenic	Rv1884c-Rv1885c	rpfC-Rv1885c	2134262	2134272
CDS	Rv1885c	Rv1885c	2134273	2134872
Intergenic	Rv1885c-Rv1886c	Rv1885c-fbpB	2134873	2134889
CDS	Rv1886c	fbpB	2134890	2135867
Intergenic	Rv1886c-Rv1887	fbpB-Rv1887	2135868	2136257
CDS	Rv1887	Rv1887	2136258	2137400
gene	Rv1887a	Rv1887a	2137370	2138079
Intergenic	Rv1887a-Rv1888A	Rv1887a-Rv1888A	2138080	2138173
gene	Rv1888A	Rv1888A	2138174	2138617
Intergenic	Rv1888A-Rv1890c	Rv1888A-Rv1890c	2138618	2139075
CDS	Rv1890c	Rv1890c	2139076	2139687
ncRNA	RVnc0001	AS1890	2139419	2139656
Intergenic	Rv1890c-Rv1891	Rv1890c-Rv1891	2139688	2139740
CDS	Rv1891	Rv1891	2139741	2140148
Intergenic	Rv1891-Rv1892	Rv1891-Rv1892	2140149	2140164
CDS	Rv1892	Rv1892	2140165	2140476
Intergenic	Rv1892-Rv1893	Rv1892-Rv1893	2140477	2140485
CDS	Rv1893	Rv1893	2140486	2140704
Intergenic	Rv1893-Rv1894c	Rv1893-Rv1894c	2140705	2140738
CDS	Rv1894c	Rv1894c	2140739	2141869
Intergenic	Rv1894c-Rv1895	Rv1894c-Rv1895	2141870	2142520
CDS	Rv1895	Rv1895	2142521	2143675
CDS	Rv1896c	Rv1896c	2143535	2144446
Intergenic	Rv1896c-Rv1897c	Rv1896c-Rv1897c	2144447	2144450
CDS	Rv1897c	Rv1897c	2144451	2144882
Intergenic	Rv1897c-Rv1898	Rv1897c-Rv1898	2144883	2144939
CDS	Rv1898	Rv1898	2144940	2145248
CDS	Rv1899c	lppD	2145214	2146245
CDS	Rv1900c	lipJ	2146245	2147633
Intergenic	Rv1900c-Rv1901	lipJ-cinA	2147634	2147661
CDS	Rv1901	cinA	2147662	2148954
Intergenic	Rv1901-Rv1902c	cinA-nanT	2148955	2149005
CDS	Rv1902c	nanT	2149006	2150274
Intergenic	Rv1902c-Rv1903	nanT-Rv1903	2150275	2150363
CDS	Rv1903	Rv1903	2150364	2150768
Intergenic	Rv1903-Rv1904	Rv1903-Rv1904	2150769	2150953
CDS	Rv1904	Rv1904	2150954	2151385
Intergenic	Rv1904-Rv1905c	Rv1904-aao	2151386	2151432
CDS	Rv1905c	aao	2151433	2152395
Intergenic	Rv1905c-Rv1906c	aao-Rv1906c	2152396	2152424
CDS	Rv1906c	Rv1906c	2152425	2152895
Intergenic	Rv1906c-Rv1907c	Rv1906c-Rv1907c	2152896	2153234
CDS	Rv1907c	Rv1907c	2153235	2153882
Intergenic	Rv1907c-Rv1908c	Rv1907c-katG	2153883	2153888
CDS	Rv1908c	katG	2153889	2156111
Intergenic	Rv1908c-Rv1909c	katG-furA	2156112	2156148
CDS	Rv1909c	furA	2156149	2156592
Intergenic	Rv1909c-Rv1910c	furA-Rv1910c	2156593	2156705
CDS	Rv1910c	Rv1910c	2156706	2157299
Intergenic	Rv1910c-Rv1911c	Rv1910c-lppC	2157300	2157381
CDS	Rv1911c	lppC	2157382	2157987
Intergenic	Rv1911c-Rv1912c	lppC-fadB5	2157988	2158086
CDS	Rv1912c	fadB5	2158087	2159091
Intergenic	Rv1912c-Rv1913	fadB5-Rv1913	2159092	2159190
CDS	Rv1913	Rv1913	2159191	2159943
CDS	Rv1914c	Rv1914c	2159921	2160328
Intergenic	Rv1914c-Rv1915	Rv1914c-aceAa	2160329	2160462
CDS	Rv1915	aceAa	2160463	2161566
CDS	Rv1916	aceAb	2161566	2162762
Intergenic	Rv1916-Rv1917c	aceAb-PPE34	2162763	2162931
CDS	Rv1917c	PPE34	2162932	2167311
Intergenic	Rv1917c-Rv1918c	PPE34-PPE35	2167312	2167648
CDS	Rv1918c	PPE35	2167649	2170612
Intergenic	Rv1918c-Rv1919c	PPE35-Rv1919c	2170613	2171060
CDS	Rv1919c	Rv1919c	2171061	2171525
Intergenic	Rv1919c-Rv1920	Rv1919c-Rv1920	2171526	2171622
CDS	Rv1920	Rv1920	2171623	2172486
Intergenic	Rv1920-Rv1921c	Rv1920-lppF	2172487	2172523
CDS	Rv1921c	lppF	2172524	2173795
Intergenic	Rv1921c-Rv1922	lppF-Rv1922	2173796	2174066
CDS	Rv1922	Rv1922	2174067	2175182
CDS	Rv1923	lipD	2175173	2176513
Intergenic	Rv1923-Rv1924c	lipD-Rv1924c	2176514	2176549
CDS	Rv1924c	Rv1924c	2176550	2176930
Intergenic	Rv1924c-Rv1925	Rv1924c-fadD31	2176931	2177086
CDS	Rv1925	fadD31	2177087	2178949
Intergenic	Rv1925-Rv1926c	fadD31-mpt63	2178950	2178956
CDS	Rv1926c	mpt63	2178957	2179436
Intergenic	Rv1926c-Rv1927	mpt63-Rv1927	2179437	2179672
CDS	Rv1927	Rv1927	2179673	2180446
Intergenic	Rv1927-Rv1928c	Rv1927-Rv1928c	2180447	2180449
CDS	Rv1928c	Rv1928c	2180450	2181217
Intergenic	Rv1928c-Rv1929c	Rv1928c-Rv1929c	2181218	2181261
CDS	Rv1929c	Rv1929c	2181262	2181906
Intergenic	Rv1929c-Rv1930c	Rv1929c-Rv1930c	2181907	2181917
CDS	Rv1930c	Rv1930c	2181918	2182442
Intergenic	Rv1930c-Rv1931c	Rv1930c-Rv1931c	2182443	2182459
CDS	Rv1931c	Rv1931c	2182460	2183239
Intergenic	Rv1931c-Rv1932	Rv1931c-tpx	2183240	2183371
CDS	Rv1932	tpx	2183372	2183869
CDS	Rv1933c	fadE18	2183866	2184957
Intergenic	Rv1933c-Rv1934c	fadE18-fadE17	2184958	2184958
CDS	Rv1934c	fadE17	2184959	2186188
Intergenic	Rv1934c-Rv1935c	fadE17-echA13	2186189	2186202
CDS	Rv1935c	echA13	2186203	2187159
Intergenic	Rv1935c-Rv1936	echA13-Rv1936	2187160	2187383
CDS	Rv1936	Rv1936	2187384	2188493
Intergenic	Rv1936-Rv1937	Rv1936-Rv1937	2188494	2188495
CDS	Rv1937	Rv1937	2188496	2191015
Intergenic	Rv1937-Rv1938	Rv1937-ephB	2191016	2191026
CDS	Rv1938	ephB	2191027	2192097
CDS	Rv1939	Rv1939	2192094	2192609
CDS	Rv1940	ribA1	2192606	2193667
CDS	Rv1941	Rv1941	2193664	2194434
Intergenic	Rv1941-Rv1942c	Rv1941-mazF5	2194435	2194643
CDS	Rv1942c	mazF5	2194644	2194973
CDS	Rv1943c	mazE5	2194970	2195347
CDS	Rv1944c	Rv1944c	2195344	2195934
Intergenic	Rv1944c-Rv1945	Rv1944c-Rv1945	2195935	2195988
CDS	Rv1945	Rv1945	2195989	2197353
Intergenic	Rv1945-Rv1946c	Rv1945-lppG	2197354	2197507
CDS	Rv1946c	lppG	2197508	2197960
Intergenic	Rv1946c-Rv1947	lppG-Rv1947	2197961	2198023
CDS	Rv1947	Rv1947	2198024	2198425
Intergenic	Rv1947-Rv1948c	Rv1947-Rv1948c	2198426	2198713
CDS	Rv1948c	Rv1948c	2198714	2199064
Intergenic	Rv1948c-Rv1950c	Rv1948c-Rv1950c	2199065	2199997
CDS	Rv1950c	Rv1950c	2199998	2200189
CDS	Rv1951c	Rv1951c	2200190	2200486
Intergenic	Rv1951c-Rv1952	Rv1951c-vapB14	2200487	2200725
CDS	Rv1952	vapB14	2200726	2200941
CDS	Rv1953	vapC14	2200938	2201249
CDS	Rv1954c	Rv1954c	2201223	2201744
CDS	Rv1955	higB	2201719	2202096
Intergenic	Rv1955-Rv1956	higB-higA	2202097	2202137
CDS	Rv1956	higA	2202138	2202587
CDS	Rv1957	Rv1957	2202584	2203129
CDS	Rv1958c	Rv1958c	2203018	2203632
Intergenic	Rv1958c-Rv1959c	Rv1958c-parE1	2203633	2203680
CDS	Rv1959c	parE1	2203681	2203977
CDS	Rv1960c	parD1	2203974	2204225
CDS	Rv1961	Rv1961	2204212	2204706
Intergenic	Rv1961-Rv1962c	Rv1961-vapC35	2204707	2204865
CDS	Rv1962c	vapC35	2204866	2205273
Intergenic	Rv1962c-Rv1962A	vapC35-vapB35	2205274	2205276
CDS	Rv1962A	vapB35	2205277	2205549
Intergenic	Rv1962A-Rv1963c	vapB35-mce3R	2205550	2205581
CDS	Rv1963c	mce3R	2205582	2206802
Intergenic	Rv1963c-Rv1964	mce3R-yrbE3A	2206803	2207699
CDS	Rv1964	yrbE3A	2207700	2208497
Intergenic	Rv1964-Rv1965	yrbE3A-yrbE3B	2208498	2208506
CDS	Rv1965	yrbE3B	2208507	2209322
Intergenic	Rv1965-Rv1966	yrbE3B-mce3A	2209323	2209326
CDS	Rv1966	mce3A	2209327	2210604
CDS	Rv1967	mce3B	2210601	2211629
CDS	Rv1968	mce3C	2211626	2212858
CDS	Rv1969	mce3D	2212855	2214126
CDS	Rv1970	lprM	2214123	2215256
CDS	Rv1971	mce3F	2215257	2216570
Intergenic	Rv1971-Rv1972	mce3F-Rv1972	2216571	2216591
CDS	Rv1972	Rv1972	2216592	2217167
CDS	Rv1973	Rv1973	2217164	2217646
Intergenic	Rv1973-Rv1974	Rv1973-Rv1974	2217647	2217658
CDS	Rv1974	Rv1974	2217659	2218036
Intergenic	Rv1974-Rv1975	Rv1974-Rv1975	2218037	2218051
CDS	Rv1975	Rv1975	2218052	2218717
Intergenic	Rv1975-Rv1976c	Rv1975-Rv1976c	2218718	2218843
CDS	Rv1976c	Rv1976c	2218844	2219251
Intergenic	Rv1976c-Rv1977	Rv1976c-Rv1977	2219252	2219753
CDS	Rv1977	Rv1977	2219754	2220800
Intergenic	Rv1977-Rv1978	Rv1977-Rv1978	2220801	2220907
CDS	Rv1978	Rv1978	2220908	2221756
CDS	Rv1979c	Rv1979c	2221719	2223164
Intergenic	Rv1979c-Rv1980c	Rv1979c-mpt64	2223165	2223342
CDS	Rv1980c	mpt64	2223343	2224029
Intergenic	Rv1980c-Rv1981c	mpt64-nrdF1	2224030	2224219
CDS	Rv1981c	nrdF1	2224220	2225188
Intergenic	Rv1981c-Rv1982c	nrdF1-vapC36	2225189	2225412
CDS	Rv1982c	vapC36	2225413	2225832
Intergenic	Rv1982c-Rv1982A	vapC36-vapB36	2225833	2225840
CDS	Rv1982A	vapB36	2225841	2226101
Intergenic	Rv1982A-Rv1983	vapB36-PE_PGRS35	2226102	2226243
CDS	Rv1983	PE_PGRS35	2226244	2227920
CDS	Rv1984c	cfp21	2227908	2228561
Intergenic	Rv1984c-RV1984a	cfp21-RV1984a	2228562	2228675
CDS	RV1984a	RV1984a	2228676	2228906
Intergenic	RV1984a-Rv1985c	RV1984a-Rv1985c	2228907	2228990
CDS	Rv1985c	Rv1985c	2228991	2229902
Intergenic	Rv1985c-Rv1986	Rv1985c-Rv1986	2229903	2230010
CDS	Rv1986	Rv1986	2230011	2230610
Intergenic	Rv1986-Rv1987	Rv1986-Rv1987	2230611	2231025
CDS	Rv1987	Rv1987	2231026	2231454
Intergenic	Rv1987-Rv1988	Rv1987-erm(37)	2231455	2231679
CDS	Rv1988	erm(37)	2231680	2232219
Intergenic	Rv1988-Rv1989c	erm(37)-Rv1989c	2232220	2232738
CDS	Rv1989c	Rv1989c	2232739	2233299
CDS	Rv1990c	Rv1990c	2233296	2233637
Intergenic	Rv1990c-Rv1991c	Rv1990c-mazF6	2233638	2234304
CDS	Rv1991c	mazF6	2234305	2234649
CDS	Rv1991A	mazE6	2234643	2234891
Intergenic	Rv1991A-Rv1992c	mazE6-ctpG	2234892	2234990
CDS	Rv1992c	ctpG	2234991	2237306
CDS	Rv1993c	Rv1993c	2237303	2237575
Intergenic	Rv1993c-Rv1994c	Rv1993c-cmtR	2237576	2237627
CDS	Rv1994c	cmtR	2237628	2237984
Intergenic	Rv1994c-Rv1995	cmtR-Rv1995	2237985	2238140
CDS	Rv1995	Rv1995	2238141	2238908
Intergenic	Rv1995-Rv1996	Rv1995-Rv1996	2238909	2239003
CDS	Rv1996	Rv1996	2239004	2239957
Intergenic	Rv1996-Rv1997	Rv1996-ctpF	2239958	2240158
CDS	Rv1997	ctpF	2240159	2242876
Intergenic	Rv1997-Rv1998c	ctpF-Rv1998c	2242877	2242944
CDS	Rv1998c	Rv1998c	2242945	2243721
Intergenic	Rv1998c-Rv1999c	Rv1998c-Rv1999c	2243722	2243815
CDS	Rv1999c	Rv1999c	2243816	2245138
Intergenic	Rv1999c-Rv2000	Rv1999c-Rv2000	2245139	2245208
CDS	Rv2000	Rv2000	2245209	2246822
Intergenic	Rv2000-Rv2001	Rv2000-Rv2001	2246823	2246831
CDS	Rv2001	Rv2001	2246832	2247584
Intergenic	Rv2001-Rv2002	Rv2001-fabG3	2247585	2247659
CDS	Rv2002	fabG3	2247660	2248442
Intergenic	Rv2002-Rv2003c	fabG3-Rv2003c	2248443	2248562
CDS	Rv2003c	Rv2003c	2248563	2249420
Intergenic	Rv2003c-Rv2004c	Rv2003c-Rv2004c	2249421	2249477
CDS	Rv2004c	Rv2004c	2249478	2250974
Intergenic	Rv2004c-Rv2005c	Rv2004c-Rv2005c	2250975	2250995
CDS	Rv2005c	Rv2005c	2250996	2251883
Intergenic	Rv2005c-Rv2006	Rv2005c-otsB1	2251884	2252001
CDS	Rv2006	otsB1	2252002	2255985
Intergenic	Rv2006-Rv2007c	otsB1-fdxA	2255986	2256083
CDS	Rv2007c	fdxA	2256084	2256428
Intergenic	Rv2007c-Rv2008c	fdxA-Rv2008c	2256429	2256616
CDS	Rv2008c	Rv2008c	2256617	2257942
Intergenic	Rv2008c-Rv2009	Rv2008c-vapB15	2257943	2258029
CDS	Rv2009	vapB15	2258030	2258272
CDS	Rv2010	vapC15	2258273	2258671
Intergenic	Rv2010-Rv2011c	vapC15-Rv2011c	2258672	2258853
CDS	Rv2011c	Rv2011c	2258854	2259285
Intergenic	Rv2011c-Rv2012	Rv2011c-Rv2012	2259286	2259325
CDS	Rv2012	Rv2012	2259326	2259820
Intergenic	Rv2012-Rv2015c	Rv2012-Rv2015c	2259821	2261815
CDS	Rv2015c	Rv2015c	2261816	2263072
Intergenic	Rv2015c-Rv2016	Rv2015c-Rv2016	2263073	2263425
CDS	Rv2016	Rv2016	2263426	2264001
CDS	Rv2017	Rv2017	2263998	2265038
Intergenic	Rv2017-Rv2018	Rv2017-Rv2018	2265039	2265279
CDS	Rv2018	Rv2018	2265280	2265999
CDS	Rv2019	Rv2019	2265989	2266405
Intergenic	Rv2019-Rv2021c	Rv2019-Rv2021c	2266406	2266804
CDS	Rv2021c	Rv2021c	2266805	2267110
Intergenic	Rv2021c-Rv2022c	Rv2021c-Rv2022c	2267111	2267118
CDS	Rv2022c	Rv2022c	2267119	2267724
Intergenic	Rv2022c-Rv2023c	Rv2022c-Rv2023c	2267725	2267748
CDS	Rv2023c	Rv2023c	2267749	2268108
Intergenic	Rv2023c-Rv2023A	Rv2023c-Rv2023A	2268109	2268267
gene	Rv2023A	Rv2023A	2268268	2268726
CDS	Rv2024c	Rv2024c	2268693	2270240
Intergenic	Rv2024c-Rv2025c	Rv2024c-Rv2025c	2270241	2270749
CDS	Rv2025c	Rv2025c	2270750	2271748
Intergenic	Rv2025c-Rv2026c	Rv2025c-Rv2026c	2271749	2271862
CDS	Rv2026c	Rv2026c	2271863	2272747
Intergenic	Rv2026c-Rv2027c	Rv2026c-dosT	2272748	2272786
CDS	Rv2027c	dosT	2272787	2274508
Intergenic	Rv2027c-Rv2028c	dosT-Rv2028c	2274509	2274568
CDS	Rv2028c	Rv2028c	2274569	2275408
CDS	Rv2029c	pfkB	2275405	2276424
Intergenic	Rv2029c-Rv2030c	pfkB-Rv2030c	2276425	2276440
CDS	Rv2030c	Rv2030c	2276441	2278486
Intergenic	Rv2030c-Rv2031c	Rv2030c-hspX	2278487	2278497
CDS	Rv2031c	hspX	2278498	2278932
Intergenic	Rv2031c-Rv2032	hspX-acg	2278933	2279128
CDS	Rv2032	acg	2279129	2280124
Intergenic	Rv2032-Rv2033c	acg-Rv2033c	2280125	2280239
CDS	Rv2033c	Rv2033c	2280240	2281082
Intergenic	Rv2033c-Rv2034	Rv2033c-Rv2034	2281083	2281293
CDS	Rv2034	Rv2034	2281294	2281617
CDS	Rv2035	Rv2035	2281614	2282102
CDS	Rv2036	Rv2036	2282099	2282740
Intergenic	Rv2036-Rv2037c	Rv2036-Rv2037c	2282741	2282746
CDS	Rv2037c	Rv2037c	2282747	2283721
Intergenic	Rv2037c-Rv2038c	Rv2037c-Rv2038c	2283722	2283722
CDS	Rv2038c	Rv2038c	2283723	2284796
Intergenic	Rv2038c-Rv2039c	Rv2038c-Rv2039c	2284797	2284798
CDS	Rv2039c	Rv2039c	2284799	2285641
CDS	Rv2040c	Rv2040c	2285628	2286530
CDS	Rv2041c	Rv2041c	2286527	2287846
Intergenic	Rv2041c-Rv2042c	Rv2041c-Rv2042c	2287847	2287883
CDS	Rv2042c	Rv2042c	2287884	2288681
CDS	Rv2043c	pncA	2288681	2289241
Intergenic	Rv2043c-Rv2044c	pncA-Rv2044c	2289242	2289281
CDS	Rv2044c	Rv2044c	2289282	2289599
Intergenic	Rv2044c-Rv2045c	Rv2044c-lipT	2289600	2289684
CDS	Rv2045c	lipT	2289685	2291220
Intergenic	Rv2045c-Rv2046	lipT-lppI	2291221	2291268
CDS	Rv2046	lppI	2291269	2291925
Intergenic	Rv2046-Rv2047c	lppI-Rv2047c	2291926	2291961
